expansion_band,ilvl_band,item_level,origin_expansion,origin_label,pvp_family,quality,quality_label,slot_key,role,peer_group,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under,peer_outlier_count,sql_blocked_count
classic_leveling,010-019,12,0,vanilla,none,2,Uncommon,legs,physical,origin=0;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,1.67,0.0,1.67,4.675,-64.278,64.278,1,1
classic_leveling,010-019,12,0,vanilla,none,2,Uncommon,weapon_one_hand,physical,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,3,1.0,0.0,1.0,1.0,0.0,0.0,0,0
classic_leveling,010-019,12,0,vanilla,none,2,Uncommon,weapon_two_hand,healer,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=healer,1,2.0,0.0,2.0,6.0,-66.667,66.667,1,1
classic_leveling,010-019,12,0,vanilla,none,2,Uncommon,weapon_two_hand,physical,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,2,2.0,0.0,2.0,5.35,-62.617,62.617,2,2
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,chest,physical,origin=1;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,1,1.67,0.0,1.67,1.67,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,hands,healer,origin=1;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,legs,caster,origin=1;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=caster,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,legs,physical,origin=1;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,legs,physical,origin=1;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,1.67,0.0,1.67,1.67,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,ranged,caster,origin=1;quality=2;slot=ranged;armor=none;weapon=ranged:wand;pvp=none;role=caster,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,ranged,physical,origin=1;quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=physical,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,12,1,tbc,none,2,Uncommon,shield,tank,origin=1;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,2,0.67,0.0,0.67,0.67,0.0,0.0,0,2
classic_leveling,010-019,13,-1,custom_or_unknown,none,2,Uncommon,hands,physical,origin=-1;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=physical,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,chest,caster,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=caster,2,2.67,0.0,2.67,3.675,-27.347,27.347,2,2
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,chest,caster,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=caster,1,2.34,0.0,2.34,2.34,0.0,0.0,0,1
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,4,2.505,0.0,2.505,4.68,-46.474,46.474,4,4
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,2,2.835,0.0,2.835,4.175,-32.096,32.096,2,2
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,legs,healer,origin=0;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=healer,1,3.0,0.0,3.0,6.0,-50.0,50.0,1,1
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,legs,physical,origin=0;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,1,3.0,0.0,3.0,5.0,-40.0,40.0,1,1
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,legs,physical,origin=0;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=physical,2,3.17,0.0,3.17,5.34,-40.637,40.637,2,2
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,weapon_main_hand,generic,origin=0;quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;pvp=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,weapon_one_hand,generic,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,0
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,weapon_one_hand,physical,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,5,1.0,0.0,1.0,1.67,-40.12,40.12,5,4
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,weapon_two_hand,generic,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=generic,2,2.01,0.0,2.01,2.68,-25.0,25.0,2,2
classic_leveling,010-019,13,0,vanilla,none,2,Uncommon,weapon_two_hand,physical,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,2,3.17,0.0,3.17,3.585,-11.414,11.414,1,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,cloak,generic,origin=1;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,hands,caster,origin=1;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=caster,1,1.67,0.0,1.67,1.67,0.0,0.0,0,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,hands,healer,origin=1;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,hands,physical,origin=1;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=physical,1,1.67,0.0,1.67,1.67,0.0,0.0,0,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,weapon_one_hand,physical,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,1,1.0,0.0,1.0,1.335,-25.094,25.094,1,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,wrist,caster,origin=1;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=caster,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,wrist,generic,origin=1;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,13,1,tbc,none,2,Uncommon,wrist,generic,origin=1;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,13,2,wrath,none,2,Uncommon,legs,physical,origin=2;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,1,4.0,0.0,4.0,4.0,0.0,0.0,0,1
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,chest,generic,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=generic,1,2.01,0.0,2.01,2.01,0.0,0.0,0,1
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,chest,healer,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,2,3.17,0.0,3.17,3.17,0.577,0.577,0,0
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,legs,healer,origin=0;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=healer,1,4.0,0.0,4.0,5.0,-20.0,20.0,1,1
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,shield,tank,origin=0;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,2,1.67,0.0,1.67,2.0,-16.5,16.5,2,0
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,waist,caster,origin=0;quality=2;slot=waist;armor=2;weapon=none;pvp=none;role=caster,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,weapon_one_hand,generic,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,2,0.67,0.0,0.67,0.67,0.0,0.0,0,0
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,weapon_one_hand,physical,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,2,1.0,0.0,1.0,1.67,-40.12,40.12,2,2
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,weapon_two_hand,caster,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=caster,1,3.34,0.0,3.34,3.34,0.0,0.0,0,1
classic_leveling,010-019,14,0,vanilla,none,2,Uncommon,weapon_two_hand,generic,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=generic,1,2.01,0.0,2.01,2.68,-25.0,25.0,1,1
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,cloak,generic,origin=1;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,feet,caster,origin=1;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=caster,1,1.67,0.0,1.67,1.67,0.0,0.0,0,1
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,feet,generic,origin=1;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=generic,1,1.34,0.0,1.34,1.34,0.0,0.0,0,1
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,feet,physical,origin=1;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,2,1.835,0.0,1.835,1.835,0.0,0.0,0,2
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,legs,physical,origin=1;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,3.34,0.0,3.34,3.34,0.0,0.0,0,1
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,ranged,caster,origin=1;quality=2;slot=ranged;armor=none;weapon=ranged:wand;pvp=none;role=caster,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,14,1,tbc,none,2,Uncommon,weapon_one_hand,caster,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=caster,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,15,-1,custom_or_unknown,none,2,Uncommon,chest,healer,origin=-1;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,2,5.34,0.0,5.34,5.34,0.0,0.0,0,2
classic_leveling,010-019,15,-1,custom_or_unknown,none,2,Uncommon,chest,healer,origin=-1;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=healer,1,4.0,0.0,4.0,4.0,0.0,0.0,0,1
classic_leveling,010-019,15,-1,custom_or_unknown,none,2,Uncommon,feet,generic,origin=-1;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=generic,1,2.01,0.0,2.01,2.01,0.0,0.0,0,1
classic_leveling,010-019,15,-1,custom_or_unknown,none,2,Uncommon,weapon_main_hand,physical,origin=-1;quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;pvp=none;role=physical,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,15,-1,custom_or_unknown,none,2,Uncommon,weapon_one_hand,generic,origin=-1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,2,0.67,0.0,0.67,0.67,0.0,0.0,0,2
classic_leveling,010-019,15,-1,custom_or_unknown,none,2,Uncommon,weapon_two_hand,physical,origin=-1;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,2,4.005,0.0,4.005,4.005,0.0,0.0,0,2
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,chest,generic,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=generic,1,2.68,0.0,2.68,2.68,0.0,0.0,0,1
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,chest,generic,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=generic,1,2.68,0.0,2.68,2.68,0.0,0.0,0,1
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,chest,healer,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,1,3.34,0.0,3.34,3.17,5.363,5.363,0,0
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,chest,healer,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=healer,1,3.67,0.0,3.67,3.67,0.0,0.0,0,1
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,1,3.34,0.0,3.34,3.675,-9.116,9.116,0,0
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,2,4.175,0.0,4.175,4.175,0.313,0.313,0,0
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,cloak,caster,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,cloak,generic,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=generic,5,1.34,0.0,1.34,2.01,-33.333,33.333,5,5
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,cloak,healer,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,4,2.0,0.0,2.0,4.0,-50.0,50.0,4,4
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,cloak,physical,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,2,2.0,0.0,2.0,3.34,-40.12,40.12,2,2
classic_leveling,010-019,15,0,vanilla,none,2,Uncommon,feet,caster,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=caster,1,2.67,0.0,2.67,2.67,0.0,0.0,0,1
